date,route,time_slot,day_of_week,month,is_weekend,is_monsoon,delay_minutes
2025-11-21,Churchgate-Virar,Night (9pm-12am),Friday,11,0,0,4
2025-11-21,CSMT-Kalyan,Morning Peak (7-10am),Friday,11,0,0,21
2025-11-21,CSMT-Kalyan,Afternoon (12-3pm),Friday,11,0,0,6
2025-11-21,CSMT-Kalyan,Evening Peak (5-8pm),Friday,11,0,0,19
2025-11-21,CSMT-Kalyan,Night (9pm-12am),Friday,11,0,0,4
2025-11-21,Panvel-CSMT,Morning Peak (7-10am),Friday,11,0,0,18
2025-11-21,Panvel-CSMT,Afternoon (12-3pm),Friday,11,0,0,1
2025-11-21,Panvel-CSMT,Evening Peak (5-8pm),Friday,11,0,0,15
2025-11-21,Panvel-CSMT,Night (9pm-12am),Friday,11,0,0,2
2025-11-21,Harbour Line,Morning Peak (7-10am),Friday,11,0,0,11
2025-11-21,Harbour Line,Afternoon (12-3pm),Friday,11,0,0,5
2025-11-21,Harbour Line,Evening Peak (5-8pm),Friday,11,0,0,6
2025-11-21,Harbour Line,Night (9pm-12am),Friday,11,0,0,5
2025-11-22,Churchgate-Virar,Morning Peak (7-10am),Saturday,11,1,0,17
2025-11-22,Churchgate-Virar,Afternoon (12-3pm),Saturday,11,1,0,0
2025-11-22,Churchgate-Virar,Evening Peak (5-8pm),Saturday,11,1,0,17
2025-11-22,Churchgate-Virar,Night (9pm-12am),Saturday,11,1,0,0
2025-11-22,CSMT-Kalyan,Morning Peak (7-10am),Saturday,11,1,0,1
2025-11-22,CSMT-Kalyan,Afternoon (12-3pm),Saturday,11,1,0,0
2025-11-22,CSMT-Kalyan,Evening Peak (5-8pm),Saturday,11,1,0,5
2025-11-22,CSMT-Kalyan,Night (9pm-12am),Saturday,11,1,0,0
2025-11-22,Panvel-CSMT,Morning Peak (7-10am),Saturday,11,1,0,14
2025-11-22,Panvel-CSMT,Afternoon (12-3pm),Saturday,11,1,0,1
2025-11-22,Panvel-CSMT,Evening Peak (5-8pm),Saturday,11,1,0,9
2025-11-22,Panvel-CSMT,Night (9pm-12am),Saturday,11,1,0,0
2025-11-22,Harbour Line,Morning Peak (7-10am),Saturday,11,1,0,16
2025-11-22,Harbour Line,Afternoon (12-3pm),Saturday,11,1,0,0
2025-11-22,Harbour Line,Evening Peak (5-8pm),Saturday,11,1,0,3
2025-11-22,Harbour Line,Night (9pm-12am),Saturday,11,1,0,4
2025-11-23,Churchgate-Virar,Morning Peak (7-10am),Sunday,11,1,0,16
2025-11-23,Churchgate-Virar,Afternoon (12-3pm),Sunday,11,1,0,4
2025-11-23,Churchgate-Virar,Evening Peak (5-8pm),Sunday,11,1,0,16
2025-11-23,Churchgate-Virar,Night (9pm-12am),Sunday,11,1,0,0
2025-11-23,CSMT-Kalyan,Morning Peak (7-10am),Sunday,11,1,0,4
2025-11-23,CSMT-Kalyan,Afternoon (12-3pm),Sunday,11,1,0,0
2025-11-23,CSMT-Kalyan,Evening Peak (5-8pm),Sunday,11,1,0,5
2025-11-23,CSMT-Kalyan,Night (9pm-12am),Sunday,11,1,0,0
2025-11-23,Panvel-CSMT,Morning Peak (7-10am),Sunday,11,1,0,1
2025-11-23,Panvel-CSMT,Afternoon (12-3pm),Sunday,11,1,0,0
2025-11-23,Panvel-CSMT,Evening Peak (5-8pm),Sunday,11,1,0,14
2025-11-23,Panvel-CSMT,Night (9pm-12am),Sunday,11,1,0,3
2025-11-23,Harbour Line,Morning Peak (7-10am),Sunday,11,1,0,15
2025-11-23,Harbour Line,Afternoon (12-3pm),Sunday,11,1,0,0
2025-11-23,Harbour Line,Evening Peak (5-8pm),Sunday,11,1,0,15
2025-11-23,Harbour Line,Night (9pm-12am),Sunday,11,1,0,2
2025-11-24,Churchgate-Virar,Morning Peak (7-10am),Monday,11,0,0,8
2025-11-24,Churchgate-Virar,Afternoon (12-3pm),Monday,11,0,0,7
2025-11-24,Churchgate-Virar,Evening Peak (5-8pm),Monday,11,0,0,8
2025-11-24,Churchgate-Virar,Night (9pm-12am),Monday,11,0,0,7
2025-11-24,CSMT-Kalyan,Morning Peak (7-10am),Monday,11,0,0,7
2025-11-24,CSMT-Kalyan,Afternoon (12-3pm),Monday,11,0,0,2
2025-11-24,CSMT-Kalyan,Evening Peak (5-8pm),Monday,11,0,0,22
2025-11-24,CSMT-Kalyan,Night (9pm-12am),Monday,11,0,0,9
2025-11-24,Panvel-CSMT,Morning Peak (7-10am),Monday,11,0,0,23
2025-11-24,Panvel-CSMT,Afternoon (12-3pm),Monday,11,0,0,2
2025-11-24,Panvel-CSMT,Evening Peak (5-8pm),Monday,11,0,0,9
2025-11-24,Panvel-CSMT,Night (9pm-12am),Monday,11,0,0,1
2025-11-24,Harbour Line,Morning Peak (7-10am),Monday,11,0,0,14
2025-11-24,Harbour Line,Afternoon (12-3pm),Monday,11,0,0,5
2025-11-24,Harbour Line,Evening Peak (5-8pm),Monday,11,0,0,10
2025-11-24,Harbour Line,Night (9pm-12am),Monday,11,0,0,0
2025-11-25,Churchgate-Virar,Morning Peak (7-10am),Tuesday,11,0,0,9
2025-11-25,Churchgate-Virar,Afternoon (12-3pm),Tuesday,11,0,0,8
2025-11-25,Churchgate-Virar,Evening Peak (5-8pm),Tuesday,11,0,0,16
2025-11-25,Churchgate-Virar,Night (9pm-12am),Tuesday,11,0,0,9
2025-11-25,CSMT-Kalyan,Morning Peak (7-10am),Tuesday,11,0,0,18
2025-11-25,CSMT-Kalyan,Afternoon (12-3pm),Tuesday,11,0,0,1
2025-11-25,CSMT-Kalyan,Evening Peak (5-8pm),Tuesday,11,0,0,21
2025-11-25,CSMT-Kalyan,Night (9pm-12am),Tuesday,11,0,0,9
2025-11-25,Panvel-CSMT,Morning Peak (7-10am),Tuesday,11,0,0,17
2025-11-25,Panvel-CSMT,Afternoon (12-3pm),Tuesday,11,0,0,8
2025-11-25,Panvel-CSMT,Evening Peak (5-8pm),Tuesday,11,0,0,19
2025-11-25,Panvel-CSMT,Night (9pm-12am),Tuesday,11,0,0,8
2025-11-25,Harbour Line,Morning Peak (7-10am),Tuesday,11,0,0,19
2025-11-25,Harbour Line,Afternoon (12-3pm),Tuesday,11,0,0,7
2025-11-25,Harbour Line,Evening Peak (5-8pm),Tuesday,11,0,0,15
2025-11-25,Harbour Line,Night (9pm-12am),Tuesday,11,0,0,0
2025-11-26,Churchgate-Virar,Morning Peak (7-10am),Wednesday,11,0,0,8
2025-11-26,Churchgate-Virar,Afternoon (12-3pm),Wednesday,11,0,0,0
2025-11-26,Churchgate-Virar,Evening Peak (5-8pm),Wednesday,11,0,0,12
2025-11-26,Churchgate-Virar,Night (9pm-12am),Wednesday,11,0,0,0
2025-11-26,CSMT-Kalyan,Morning Peak (7-10am),Wednesday,11,0,0,7
2025-11-26,CSMT-Kalyan,Afternoon (12-3pm),Wednesday,11,0,0,3
2025-11-26,CSMT-Kalyan,Evening Peak (5-8pm),Wednesday,11,0,0,19
2025-11-26,CSMT-Kalyan,Night (9pm-12am),Wednesday,11,0,0,7
2025-11-26,Panvel-CSMT,Morning Peak (7-10am),Wednesday,11,0,0,18
2025-11-26,Panvel-CSMT,Afternoon (12-3pm),Wednesday,11,0,0,9
2025-11-26,Panvel-CSMT,Evening Peak (5-8pm),Wednesday,11,0,0,18
2025-11-26,Panvel-CSMT,Night (9pm-12am),Wednesday,11,0,0,7
2025-11-26,Harbour Line,Morning Peak (7-10am),Wednesday,11,0,0,6
2025-11-26,Harbour Line,Afternoon (12-3pm),Wednesday,11,0,0,9
2025-11-26,Harbour Line,Evening Peak (5-8pm),Wednesday,11,0,0,18
2025-11-26,Harbour Line,Night (9pm-12am),Wednesday,11,0,0,7
2025-11-27,Churchgate-Virar,Morning Peak (7-10am),Thursday,11,0,0,23
2025-11-27,Churchgate-Virar,Afternoon (12-3pm),Thursday,11,0,0,6
2025-11-27,Churchgate-Virar,Evening Peak (5-8pm),Thursday,11,0,0,7
2025-11-27,Churchgate-Virar,Night (9pm-12am),Thursday,11,0,0,6
2025-11-27,CSMT-Kalyan,Morning Peak (7-10am),Thursday,11,0,0,18
2025-11-27,CSMT-Kalyan,Afternoon (12-3pm),Thursday,11,0,0,1
2025-11-27,CSMT-Kalyan,Evening Peak (5-8pm),Thursday,11,0,0,10
2025-11-27,CSMT-Kalyan,Night (9pm-12am),Thursday,11,0,0,2
2025-11-27,Panvel-CSMT,Morning Peak (7-10am),Thursday,11,0,0,23
2025-11-27,Panvel-CSMT,Afternoon (12-3pm),Thursday,11,0,0,8
2025-11-27,Panvel-CSMT,Evening Peak (5-8pm),Thursday,11,0,0,9
2025-11-27,Panvel-CSMT,Night (9pm-12am),Thursday,11,0,0,9
2025-11-27,Harbour Line,Morning Peak (7-10am),Thursday,11,0,0,11
2025-11-27,Harbour Line,Afternoon (12-3pm),Thursday,11,0,0,8
2025-11-27,Harbour Line,Evening Peak (5-8pm),Thursday,11,0,0,21
2025-11-27,Harbour Line,Night (9pm-12am),Thursday,11,0,0,6
2025-11-28,Churchgate-Virar,Morning Peak (7-10am),Friday,11,0,0,16
2025-11-28,Churchgate-Virar,Afternoon (12-3pm),Friday,11,0,0,8
2025-11-28,Churchgate-Virar,Evening Peak (5-8pm),Friday,11,0,0,21
2025-11-28,Churchgate-Virar,Night (9pm-12am),Friday,11,0,0,3
2025-11-28,CSMT-Kalyan,Morning Peak (7-10am),Friday,11,0,0,8
2025-11-28,CSMT-Kalyan,Afternoon (12-3pm),Friday,11,0,0,9
2025-11-28,CSMT-Kalyan,Evening Peak (5-8pm),Friday,11,0,0,7
2025-11-28,CSMT-Kalyan,Night (9pm-12am),Friday,11,0,0,8
2025-11-28,Panvel-CSMT,Morning Peak (7-10am),Friday,11,0,0,17
2025-11-28,Panvel-CSMT,Afternoon (12-3pm),Friday,11,0,0,1
2025-11-28,Panvel-CSMT,Evening Peak (5-8pm),Friday,11,0,0,19
2025-11-28,Panvel-CSMT,Night (9pm-12am),Friday,11,0,0,3
2025-11-28,Harbour Line,Morning Peak (7-10am),Friday,11,0,0,19
2025-11-28,Harbour Line,Afternoon (12-3pm),Friday,11,0,0,5
2025-11-28,Harbour Line,Evening Peak (5-8pm),Friday,11,0,0,6
2025-11-28,Harbour Line,Night (9pm-12am),Friday,11,0,0,7
2025-11-29,Churchgate-Virar,Morning Peak (7-10am),Saturday,11,1,0,7
2025-11-29,Churchgate-Virar,Afternoon (12-3pm),Saturday,11,1,0,0
2025-11-29,Churchgate-Virar,Evening Peak (5-8pm),Saturday,11,1,0,11
2025-11-29,Churchgate-Virar,Night (9pm-12am),Saturday,11,1,0,0
2025-11-29,CSMT-Kalyan,Morning Peak (7-10am),Saturday,11,1,0,9
2025-11-29,CSMT-Kalyan,Afternoon (12-3pm),Saturday,11,1,0,3
2025-11-29,CSMT-Kalyan,Evening Peak (5-8pm),Saturday,11,1,0,4
2025-11-29,CSMT-Kalyan,Night (9pm-12am),Saturday,11,1,0,0
2025-11-29,Panvel-CSMT,Morning Peak (7-10am),Saturday,11,1,0,19
2025-11-29,Panvel-CSMT,Afternoon (12-3pm),Saturday,11,1,0,4
2025-11-29,Panvel-CSMT,Evening Peak (5-8pm),Saturday,11,1,0,1
2025-11-29,Panvel-CSMT,Night (9pm-12am),Saturday,11,1,0,2
2025-11-29,Harbour Line,Morning Peak (7-10am),Saturday,11,1,0,12
2025-11-29,Harbour Line,Afternoon (12-3pm),Saturday,11,1,0,0
2025-11-29,Harbour Line,Evening Peak (5-8pm),Saturday,11,1,0,4
2025-11-29,Harbour Line,Night (9pm-12am),Saturday,11,1,0,3
2025-11-30,Churchgate-Virar,Morning Peak (7-10am),Sunday,11,1,0,0
2025-11-30,Churchgate-Virar,Afternoon (12-3pm),Sunday,11,1,0,0
2025-11-30,Churchgate-Virar,Evening Peak (5-8pm),Sunday,11,1,0,5
2025-11-30,Churchgate-Virar,Night (9pm-12am),Sunday,11,1,0,0
2025-11-30,CSMT-Kalyan,Morning Peak (7-10am),Sunday,11,1,0,15
2025-11-30,CSMT-Kalyan,Afternoon (12-3pm),Sunday,11,1,0,0
2025-11-30,CSMT-Kalyan,Evening Peak (5-8pm),Sunday,11,1,0,10
2025-11-30,CSMT-Kalyan,Night (9pm-12am),Sunday,11,1,0,2
2025-11-30,Panvel-CSMT,Morning Peak (7-10am),Sunday,11,1,0,8
2025-11-30,Panvel-CSMT,Afternoon (12-3pm),Sunday,11,1,0,1
2025-11-30,Panvel-CSMT,Evening Peak (5-8pm),Sunday,11,1,0,2
2025-11-30,Panvel-CSMT,Night (9pm-12am),Sunday,11,1,0,0
2025-11-30,Harbour Line,Morning Peak (7-10am),Sunday,11,1,0,7
2025-11-30,Harbour Line,Afternoon (12-3pm),Sunday,11,1,0,0
2025-11-30,Harbour Line,Evening Peak (5-8pm),Sunday,11,1,0,3
2025-11-30,Harbour Line,Night (9pm-12am),Sunday,11,1,0,2
2025-12-01,Churchgate-Virar,Morning Peak (7-10am),Monday,12,0,0,10
2025-12-01,Churchgate-Virar,Afternoon (12-3pm),Monday,12,0,0,1
2025-12-01,Churchgate-Virar,Evening Peak (5-8pm),Monday,12,0,0,24
2025-12-01,Churchgate-Virar,Night (9pm-12am),Monday,12,0,0,3
2025-12-01,CSMT-Kalyan,Morning Peak (7-10am),Monday,12,0,0,19
2025-12-01,CSMT-Kalyan,Afternoon (12-3pm),Monday,12,0,0,5
2025-12-01,CSMT-Kalyan,Evening Peak (5-8pm),Monday,12,0,0,21
2025-12-01,CSMT-Kalyan,Night (9pm-12am),Monday,12,0,0,7
2025-12-01,Panvel-CSMT,Morning Peak (7-10am),Monday,12,0,0,10
2025-12-01,Panvel-CSMT,Afternoon (12-3pm),Monday,12,0,0,2
2025-12-01,Panvel-CSMT,Evening Peak (5-8pm),Monday,12,0,0,6
2025-12-01,Panvel-CSMT,Night (9pm-12am),Monday,12,0,0,7
2025-12-01,Harbour Line,Morning Peak (7-10am),Monday,12,0,0,23
2025-12-01,Harbour Line,Afternoon (12-3pm),Monday,12,0,0,4
2025-12-01,Harbour Line,Evening Peak (5-8pm),Monday,12,0,0,10
2025-12-01,Harbour Line,Night (9pm-12am),Monday,12,0,0,9
2025-12-02,Churchgate-Virar,Morning Peak (7-10am),Tuesday,12,0,0,8
2025-12-02,Churchgate-Virar,Afternoon (12-3pm),Tuesday,12,0,0,2
2025-12-02,Churchgate-Virar,Evening Peak (5-8pm),Tuesday,12,0,0,24
2025-12-02,Churchgate-Virar,Night (9pm-12am),Tuesday,12,0,0,0
2025-12-02,CSMT-Kalyan,Morning Peak (7-10am),Tuesday,12,0,0,24
2025-12-02,CSMT-Kalyan,Afternoon (12-3pm),Tuesday,12,0,0,0
2025-12-02,CSMT-Kalyan,Evening Peak (5-8pm),Tuesday,12,0,0,16
2025-12-02,CSMT-Kalyan,Night (9pm-12am),Tuesday,12,0,0,0
2025-12-02,Panvel-CSMT,Morning Peak (7-10am),Tuesday,12,0,0,18
2025-12-02,Panvel-CSMT,Afternoon (12-3pm),Tuesday,12,0,0,5
2025-12-02,Panvel-CSMT,Evening Peak (5-8pm),Tuesday,12,0,0,9
2025-12-02,Panvel-CSMT,Night (9pm-12am),Tuesday,12,0,0,3
2025-12-02,Harbour Line,Morning Peak (7-10am),Tuesday,12,0,0,17
2025-12-02,Harbour Line,Afternoon (12-3pm),Tuesday,12,0,0,2
2025-12-02,Harbour Line,Evening Peak (5-8pm),Tuesday,12,0,0,5
2025-12-02,Harbour Line,Night (9pm-12am),Tuesday,12,0,0,5
2025-12-03,Churchgate-Virar,Morning Peak (7-10am),Wednesday,12,0,0,22
2025-12-03,Churchgate-Virar,Afternoon (12-3pm),Wednesday,12,0,0,7
2025-12-03,Churchgate-Virar,Evening Peak (5-8pm),Wednesday,12,0,0,14
2025-12-03,Churchgate-Virar,Night (9pm-12am),Wednesday,12,0,0,4
2025-12-03,CSMT-Kalyan,Morning Peak (7-10am),Wednesday,12,0,0,14
2025-12-03,CSMT-Kalyan,Afternoon (12-3pm),Wednesday,12,0,0,1
2025-12-03,CSMT-Kalyan,Evening Peak (5-8pm),Wednesday,12,0,0,17
2025-12-03,CSMT-Kalyan,Night (9pm-12am),Wednesday,12,0,0,7
2025-12-03,Panvel-CSMT,Morning Peak (7-10am),Wednesday,12,0,0,6
2025-12-03,Panvel-CSMT,Afternoon (12-3pm),Wednesday,12,0,0,3
2025-12-03,Panvel-CSMT,Evening Peak (5-8pm),Wednesday,12,0,0,5
2025-12-03,Panvel-CSMT,Night (9pm-12am),Wednesday,12,0,0,4
2025-12-03,Harbour Line,Morning Peak (7-10am),Wednesday,12,0,0,13
2025-12-03,Harbour Line,Afternoon (12-3pm),Wednesday,12,0,0,0
2025-12-03,Harbour Line,Evening Peak (5-8pm),Wednesday,12,0,0,13
2025-12-03,Harbour Line,Night (9pm-12am),Wednesday,12,0,0,7
2025-12-04,Churchgate-Virar,Morning Peak (7-10am),Thursday,12,0,0,10
2025-12-04,Churchgate-Virar,Afternoon (12-3pm),Thursday,12,0,0,6
2025-12-04,Churchgate-Virar,Evening Peak (5-8pm),Thursday,12,0,0,7
2025-12-04,Churchgate-Virar,Night (9pm-12am),Thursday,12,0,0,0
2025-12-04,CSMT-Kalyan,Morning Peak (7-10am),Thursday,12,0,0,9
2025-12-04,CSMT-Kalyan,Afternoon (12-3pm),Thursday,12,0,0,1
2025-12-04,CSMT-Kalyan,Evening Peak (5-8pm),Thursday,12,0,0,18
2025-12-04,CSMT-Kalyan,Night (9pm-12am),Thursday,12,0,0,4
2025-12-04,Panvel-CSMT,Morning Peak (7-10am),Thursday,12,0,0,15
2025-12-04,Panvel-CSMT,Afternoon (12-3pm),Thursday,12,0,0,8
2025-12-04,Panvel-CSMT,Evening Peak (5-8pm),Thursday,12,0,0,6
2025-12-04,Panvel-CSMT,Night (9pm-12am),Thursday,12,0,0,2
2025-12-04,Harbour Line,Morning Peak (7-10am),Thursday,12,0,0,7
2025-12-04,Harbour Line,Afternoon (12-3pm),Thursday,12,0,0,0
2025-12-04,Harbour Line,Evening Peak (5-8pm),Thursday,12,0,0,12
2025-12-04,Harbour Line,Night (9pm-12am),Thursday,12,0,0,5
2025-12-05,Churchgate-Virar,Morning Peak (7-10am),Friday,12,0,0,12
2025-12-05,Churchgate-Virar,Afternoon (12-3pm),Friday,12,0,0,8
2025-12-05,Churchgate-Virar,Evening Peak (5-8pm),Friday,12,0,0,9
2025-12-05,Churchgate-Virar,Night (9pm-12am),Friday,12,0,0,2
2025-12-05,CSMT-Kalyan,Morning Peak (7-10am),Friday,12,0,0,9
2025-12-05,CSMT-Kalyan,Afternoon (12-3pm),Friday,12,0,0,4
2025-12-05,CSMT-Kalyan,Evening Peak (5-8pm),Friday,12,0,0,23
2025-12-05,CSMT-Kalyan,Night (9pm-12am),Friday,12,0,0,9
2025-12-05,Panvel-CSMT,Morning Peak (7-10am),Friday,12,0,0,8
2025-12-05,Panvel-CSMT,Afternoon (12-3pm),Friday,12,0,0,8
2025-12-05,Panvel-CSMT,Evening Peak (5-8pm),Friday,12,0,0,17
2025-12-05,Panvel-CSMT,Night (9pm-12am),Friday,12,0,0,9
2025-12-05,Harbour Line,Morning Peak (7-10am),Friday,12,0,0,22
2025-12-05,Harbour Line,Afternoon (12-3pm),Friday,12,0,0,7
2025-12-05,Harbour Line,Evening Peak (5-8pm),Friday,12,0,0,12
2025-12-05,Harbour Line,Night (9pm-12am),Friday,12,0,0,6
2025-12-06,Churchgate-Virar,Morning Peak (7-10am),Saturday,12,1,0,7
2025-12-06,Churchgate-Virar,Afternoon (12-3pm),Saturday,12,1,0,0
2025-12-06,Churchgate-Virar,Evening Peak (5-8pm),Saturday,12,1,0,5
2025-12-06,Churchgate-Virar,Night (9pm-12am),Saturday,12,1,0,0
2025-12-06,CSMT-Kalyan,Morning Peak (7-10am),Saturday,12,1,0,14
2025-12-06,CSMT-Kalyan,Afternoon (12-3pm),Saturday,12,1,0,0
2025-12-06,CSMT-Kalyan,Evening Peak (5-8pm),Saturday,12,1,0,16
2025-12-06,CSMT-Kalyan,Night (9pm-12am),Saturday,12,1,0,0
2025-12-06,Panvel-CSMT,Morning Peak (7-10am),Saturday,12,1,0,14
2025-12-06,Panvel-CSMT,Afternoon (12-3pm),Saturday,12,1,0,1
2025-12-06,Panvel-CSMT,Evening Peak (5-8pm),Saturday,12,1,0,1
2025-12-06,Panvel-CSMT,Night (9pm-12am),Saturday,12,1,0,0
2025-12-06,Harbour Line,Morning Peak (7-10am),Saturday,12,1,0,7
2025-12-06,Harbour Line,Afternoon (12-3pm),Saturday,12,1,0,2
2025-12-06,Harbour Line,Evening Peak (5-8pm),Saturday,12,1,0,18
2025-12-06,Harbour Line,Night (9pm-12am),Saturday,12,1,0,1
2025-12-07,Churchgate-Virar,Morning Peak (7-10am),Sunday,12,1,0,18
2025-12-07,Churchgate-Virar,Afternoon (12-3pm),Sunday,12,1,0,0
2025-12-07,Churchgate-Virar,Evening Peak (5-8pm),Sunday,12,1,0,5
2025-12-07,Churchgate-Virar,Night (9pm-12am),Sunday,12,1,0,0
2025-12-07,CSMT-Kalyan,Morning Peak (7-10am),Sunday,12,1,0,6
2025-12-07,CSMT-Kalyan,Afternoon (12-3pm),Sunday,12,1,0,0
2025-12-07,CSMT-Kalyan,Evening Peak (5-8pm),Sunday,12,1,0,7
2025-12-07,CSMT-Kalyan,Night (9pm-12am),Sunday,12,1,0,4
2025-12-07,Panvel-CSMT,Morning Peak (7-10am),Sunday,12,1,0,19
2025-12-07,Panvel-CSMT,Afternoon (12-3pm),Sunday,12,1,0,0
2025-12-07,Panvel-CSMT,Evening Peak (5-8pm),Sunday,12,1,0,19
2025-12-07,Panvel-CSMT,Night (9pm-12am),Sunday,12,1,0,1
2025-12-07,Harbour Line,Morning Peak (7-10am),Sunday,12,1,0,3
2025-12-07,Harbour Line,Afternoon (12-3pm),Sunday,12,1,0,0
2025-12-07,Harbour Line,Evening Peak (5-8pm),Sunday,12,1,0,0
2025-12-07,Harbour Line,Night (9pm-12am),Sunday,12,1,0,0
2025-12-08,Churchgate-Virar,Morning Peak (7-10am),Monday,12,0,0,5
2025-12-08,Churchgate-Virar,Afternoon (12-3pm),Monday,12,0,0,3
2025-12-08,Churchgate-Virar,Evening Peak (5-8pm),Monday,12,0,0,6
2025-12-08,Churchgate-Virar,Night (9pm-12am),Monday,12,0,0,9
2025-12-08,CSMT-Kalyan,Morning Peak (7-10am),Monday,12,0,0,9
2025-12-08,CSMT-Kalyan,Afternoon (12-3pm),Monday,12,0,0,9
2025-12-08,CSMT-Kalyan,Evening Peak (5-8pm),Monday,12,0,0,5
2025-12-08,CSMT-Kalyan,Night (9pm-12am),Monday,12,0,0,5
2025-12-08,Panvel-CSMT,Morning Peak (7-10am),Monday,12,0,0,10
2025-12-08,Panvel-CSMT,Afternoon (12-3pm),Monday,12,0,0,3
2025-12-08,Panvel-CSMT,Evening Peak (5-8pm),Monday,12,0,0,17
2025-12-08,Panvel-CSMT,Night (9pm-12am),Monday,12,0,0,7
2025-12-08,Harbour Line,Morning Peak (7-10am),Monday,12,0,0,24
2025-12-08,Harbour Line,Afternoon (12-3pm),Monday,12,0,0,7
2025-12-08,Harbour Line,Evening Peak (5-8pm),Monday,12,0,0,19
2025-12-08,Harbour Line,Night (9pm-12am),Monday,12,0,0,7
2025-12-09,Churchgate-Virar,Morning Peak (7-10am),Tuesday,12,0,0,9
2025-12-09,Churchgate-Virar,Afternoon (12-3pm),Tuesday,12,0,0,3
2025-12-09,Churchgate-Virar,Evening Peak (5-8pm),Tuesday,12,0,0,16
2025-12-09,Churchgate-Virar,Night (9pm-12am),Tuesday,12,0,0,1
2025-12-09,CSMT-Kalyan,Morning Peak (7-10am),Tuesday,12,0,0,23
2025-12-09,CSMT-Kalyan,Afternoon (12-3pm),Tuesday,12,0,0,2
2025-12-09,CSMT-Kalyan,Evening Peak (5-8pm),Tuesday,12,0,0,8
2025-12-09,CSMT-Kalyan,Night (9pm-12am),Tuesday,12,0,0,3
2025-12-09,Panvel-CSMT,Morning Peak (7-10am),Tuesday,12,0,0,15
2025-12-09,Panvel-CSMT,Afternoon (12-3pm),Tuesday,12,0,0,4
2025-12-09,Panvel-CSMT,Evening Peak (5-8pm),Tuesday,12,0,0,24
2025-12-09,Panvel-CSMT,Night (9pm-12am),Tuesday,12,0,0,9
2025-12-09,Harbour Line,Morning Peak (7-10am),Tuesday,12,0,0,12
2025-12-09,Harbour Line,Afternoon (12-3pm),Tuesday,12,0,0,5
2025-12-09,Harbour Line,Evening Peak (5-8pm),Tuesday,12,0,0,10
2025-12-09,Harbour Line,Night (9pm-12am),Tuesday,12,0,0,7
2025-12-10,Churchgate-Virar,Morning Peak (7-10am),Wednesday,12,0,0,19
2025-12-10,Churchgate-Virar,Afternoon (12-3pm),Wednesday,12,0,0,9
2025-12-10,Churchgate-Virar,Evening Peak (5-8pm),Wednesday,12,0,0,18
2025-12-10,Churchgate-Virar,Night (9pm-12am),Wednesday,12,0,0,9
2025-12-10,CSMT-Kalyan,Morning Peak (7-10am),Wednesday,12,0,0,17
2025-12-10,CSMT-Kalyan,Afternoon (12-3pm),Wednesday,12,0,0,7
2025-12-10,CSMT-Kalyan,Evening Peak (5-8pm),Wednesday,12,0,0,22
2025-12-10,CSMT-Kalyan,Night (9pm-12am),Wednesday,12,0,0,8
2025-12-10,Panvel-CSMT,Morning Peak (7-10am),Wednesday,12,0,0,5
2025-12-10,Panvel-CSMT,Afternoon (12-3pm),Wednesday,12,0,0,7
2025-12-10,Panvel-CSMT,Evening Peak (5-8pm),Wednesday,12,0,0,15
2025-12-10,Panvel-CSMT,Night (9pm-12am),Wednesday,12,0,0,3
2025-12-10,Harbour Line,Morning Peak (7-10am),Wednesday,12,0,0,20
2025-12-10,Harbour Line,Afternoon (12-3pm),Wednesday,12,0,0,3
2025-12-10,Harbour Line,Evening Peak (5-8pm),Wednesday,12,0,0,9
2025-12-10,Harbour Line,Night (9pm-12am),Wednesday,12,0,0,7
2025-12-11,Churchgate-Virar,Morning Peak (7-10am),Thursday,12,0,0,9
2025-12-11,Churchgate-Virar,Afternoon (12-3pm),Thursday,12,0,0,7
2025-12-11,Churchgate-Virar,Evening Peak (5-8pm),Thursday,12,0,0,14
2025-12-11,Churchgate-Virar,Night (9pm-12am),Thursday,12,0,0,0
2025-12-11,CSMT-Kalyan,Morning Peak (7-10am),Thursday,12,0,0,13
2025-12-11,CSMT-Kalyan,Afternoon (12-3pm),Thursday,12,0,0,5
2025-12-11,CSMT-Kalyan,Evening Peak (5-8pm),Thursday,12,0,0,23
2025-12-11,CSMT-Kalyan,Night (9pm-12am),Thursday,12,0,0,7
2025-12-11,Panvel-CSMT,Morning Peak (7-10am),Thursday,12,0,0,13
2025-12-11,Panvel-CSMT,Afternoon (12-3pm),Thursday,12,0,0,5
2025-12-11,Panvel-CSMT,Evening Peak (5-8pm),Thursday,12,0,0,15
2025-12-11,Panvel-CSMT,Night (9pm-12am),Thursday,12,0,0,6
2025-12-11,Harbour Line,Morning Peak (7-10am),Thursday,12,0,0,5
2025-12-11,Harbour Line,Afternoon (12-3pm),Thursday,12,0,0,4
2025-12-11,Harbour Line,Evening Peak (5-8pm),Thursday,12,0,0,18
2025-12-11,Harbour Line,Night (9pm-12am),Thursday,12,0,0,3
2025-12-12,Churchgate-Virar,Morning Peak (7-10am),Friday,12,0,0,5
2025-12-12,Churchgate-Virar,Afternoon (12-3pm),Friday,12,0,0,5
2025-12-12,Churchgate-Virar,Evening Peak (5-8pm),Friday,12,0,0,23
2025-12-12,Churchgate-Virar,Night (9pm-12am),Friday,12,0,0,7
2025-12-12,CSMT-Kalyan,Morning Peak (7-10am),Friday,12,0,0,19
